state_gid,state_name,name,station_id,lattitude,longitude,predictions
259,Washington,"HANBURY POINT, MOSQUITO PASS, SAN JUAN I.",9449828,+48.5817,-123.1700,Harmonic
259,Washington,"Roche Harbor, San Juan Island",9449834,+48.6100,-123.1550,Subordinate
259,Washington,"Turn Point, Stuart Island",9449802,+48.6883,-123.2370,Subordinate
259,Washington,Patos Island Wharf,9449704,+48.7867,-122.9700,Subordinate
276,Alaska,"Kelp Island Passage, Duke Island",9450142,+54.8767,-131.3000,Subordinate
276,Alaska,"Nakat Harbor, Alaska",9450104,+54.8200,-130.7000,Subordinate
276,Alaska,"Haystack Island, B.C.",8218362,+54.7167,-130.6167,Subordinate
276,Alaska,"Wales Island (Cannery), Pearse Canal",8218447,+54.7667,-130.5500,Subordinate
276,Alaska,"Kumeon Bay, B.C.",8218361,+54.7167,-130.2167,Subordinate
276,Alaska,"Mill Bay, Nass River, B.C.",8218617,+55.0000,-129.9000,Subordinate
276,Alaska,"Stewart, B.C.",8219894,+55.9167,-129.8000,Subordinate
276,Alaska,"Davis River entrance, Alaska",9450729,+55.7600,-130.1770,Subordinate
276,Alaska,"Morse Cove, Duke Island",9450172,+54.9200,-131.2550,Subordinate
276,Alaska,Kah Shakes Cove,9450254,+55.0417,-130.9800,Subordinate
276,Alaska,Boca de Quadra,9450305,+55.1167,-130.7980,Subordinate
276,Alaska,"CUSTOM HOUSE COVE, MARY ISLAND",9450296,+55.1000,-131.2170,Harmonic
276,Alaska,"Mop Point, Thorne Arm",9450483,+55.3833,-131.2350,Subordinate
276,Alaska,"Coon Island, George Inlet",9450533,+55.4617,-131.5050,Subordinate
276,Alaska,KETCHIKAN,9450460,+55.3318,-131.6262,Harmonic
276,Alaska,Ward Cove,9450492,+55.3983,-131.7270,Subordinate
276,Alaska,"Alva Bay, Revillagigedo Island",9450382,+55.2283,-131.1330,Subordinate
276,Alaska,Vallenar Point,9450511,+55.4267,-131.8470,Subordinate
276,Alaska,Rudyerd Bay,9450651,+55.6417,-130.6450,Subordinate
276,Alaska,Fitzgibbon Cove,9450879,+55.9833,-131.1750,Subordinate
276,Alaska,"BURROUGH BAY, BEHM CANAL",9450914,+56.0383,-131.0950,Harmonic
276,Alaska,"Yes Cannery, Yes Bay",9450836,+55.9133,-131.7970,Subordinate
276,Alaska,"Loring, Naha Bay",9450624,+55.6017,-131.6320,Subordinate
276,Alaska,"Tamgas Harbor, Annette Island",9450273,+55.0667,-131.5420,Subordinate
276,Alaska,"Ingraham Bay, Prince of Wales Island",9450212,+54.9800,-132.0070,Subordinate
276,Alaska,"Menefee Anch., Prince of Wales Island",9450244,+55.0267,-132.0130,Subordinate
276,Alaska,"Niblack Anchorage, Moira Sound",9450271,+55.0667,-132.1200,Subordinate
276,Alaska,"METLAKATLA, PORT CHESTER, AK",9450314,+55.1283,-131.5670,Harmonic
276,Alaska,"Nehenta Bay, Gravina Island",9450339,+55.1667,-131.7970,Subordinate
276,Alaska,"Lancaster Cove, Cholmondeley Sound",9450373,+55.2133,-132.0950,Subordinate
276,Alaska,"Divide Head, Cholmondeley Sound",9450399,+55.2517,-132.3000,Subordinate
276,Alaska,Saltery Cove,9450495,+55.4017,-132.3280,Subordinate
276,Alaska,Kasaan Bay,9450581,+55.5350,-132.3970,Subordinate
276,Alaska,LINDEMAN COVE,9450625,+55.6017,-132.5120,Harmonic
276,Alaska,Hollis Anchorage,9450544,+55.4800,-132.6450,Subordinate
276,Alaska,BRADFIELD CANAL,9451012,+56.1833,-131.5720,Harmonic
276,Alaska,Ratz Harbor,9450815,+55.8800,-132.5950,Subordinate
276,Alaska,Lake Bay,9450904,+56.0233,-132.9200,Subordinate
276,Alaska,Thorne Island,9450938,+56.0583,-132.9680,Subordinate
276,Alaska,POINT HARRINGTON,9451005,+56.1783,-132.6970,Harmonic
276,Alaska,THOMS POINT,9450970,+56.1183,-132.0780,Harmonic
276,Alaska,VILLAGE ROCK,9451037,+56.2200,-132.2970,Harmonic
276,Alaska,MADAN BAY,9451152,+56.3922,-132.1690,Harmonic
276,Alaska,WRANGELL,9451204,+56.4700,-132.3870,Harmonic
276,Alaska,Minnie Bay,9450041,+54.7267,-132.3020,Subordinate
276,Alaska,Tah Bay,TWC1487,+54.8333,-132.3333,Subordinate
276,Alaska,Hunter Bay,9450139,+54.8717,-132.3220,Subordinate
276,Alaska,Kassa Inlet entrance,9450176,+54.9267,-132.5220,Subordinate
276,Alaska,Elbow Bay,9450158,+54.9000,-132.6530,Subordinate
276,Alaska,Mabel Island,9450226,+55.0000,-132.5920,Subordinate
276,Alaska,"Keete Island, Nutkwa Inlets",9450258,+55.0467,-132.5770,Subordinate
276,Alaska,Keete Inlet,9450281,+55.0800,-132.4900,Subordinate
276,Alaska,Mud Bay,9450282,+55.0817,-132.6320,Subordinate
276,Alaska,Copper Harbor,9450369,+55.2100,-132.6250,Subordinate
276,Alaska,Sulzer,9450421,+55.2850,-132.6220,Subordinate
276,Alaska,"American Bay, Kaigani Strait",9450125,+54.8500,-132.8300,Subordinate
276,Alaska,"Kasook Inlet, Sukkwan Island",TWC1513,+55.0167,-132.7833,Subordinate
276,Alaska,View Cove,9450283,+55.0833,-133.0170,Subordinate
276,Alaska,"South Pass, Sukkwan Strait",9450341,+55.1667,-132.8700,Subordinate
276,Alaska,Saltery Point,9450351,+55.1817,-132.7950,Subordinate
276,Alaska,"North Pass, West End",9450366,+55.2050,-132.9400,Subordinate
276,Alaska,Natalia Point,9450387,+55.2333,-133.0430,Subordinate
276,Alaska,Soda Bay,9450413,+55.2750,-132.9670,Subordinate
276,Alaska,Block Island,9450406,+55.2633,-133.1150,Subordinate
276,Alaska,Security Cove,9450055,+54.7483,-132.8550,Subordinate
276,Alaska,Sakie Bay,9450272,+55.0667,-133.2000,Subordinate
276,Alaska,Sea Otter Harbor,9450312,+55.1267,-133.1670,Subordinate
276,Alaska,CRAIG,9450551,+55.4883,-133.1420,Harmonic
276,Alaska,"Cruz Pass, San Fernando Island",9450584,+55.5417,-133.3150,Subordinate
276,Alaska,Steamboat Bay,9450578,+55.5333,-133.6370,Subordinate
276,Alaska,Anguilla Island,9450679,+55.6833,-133.5870,Subordinate
276,Alaska,NOSSUK BAY,9450711,+55.7217,-133.3500,Harmonic
276,Alaska,"Port Alice, Heceta Island",9450768,+55.8117,-133.6050,Subordinate
276,Alaska,"Tuxekan, 0.5 mile south of",9450817,+55.8833,-133.2430,Subordinate
276,Alaska,El Capitan Island,9450851,+55.9367,-133.3250,Subordinate
276,Alaska,"Cyrus Cove, Sea Otter Sound",TWC1579,+55.9167,-133.4000,Subordinate
276,Alaska,Marble Island,TWC1583,+56.0000,-133.4667,Subordinate
276,Alaska,Edna Bay,9450859,+55.9500,-133.6620,Subordinate
276,Alaska,Coronation Island,9450829,+55.9033,-134.1180,Subordinate
276,Alaska,"Pole Anchorage, Kosciusko Island",9450862,+55.9550,-133.8100,Subordinate
276,Alaska,"Port McArthur, Kuiu Island",TWC1593,+56.0667,-134.1167,Subordinate
276,Alaska,"Kuiu Island, Affleck Canal",9450913,+56.0369,-134.1150,Subordinate
276,Alaska,"Kell Bay, Affleck Canal, Kuiu Island",9450988,+56.1500,-134.1330,Subordinate
276,Alaska,Point St. Albans,9450943,+56.0817,-133.9700,Subordinate
276,Alaska,Shakan Bay Entrance,9450982,+56.1400,-133.6100,Subordinate
276,Alaska,"Shakan Strait, Kosciusko Island",9450987,+56.1483,-133.4600,Subordinate
276,Alaska,El Capitan Passage,9450937,+56.0733,-133.3130,Subordinate
276,Alaska,"Port Beauclerc, Kuiu Island",9451082,+56.2883,-133.9620,Subordinate
276,Alaska,"Port Protection, Prince of Wales Island.",9451095,+56.3083,-133.6000,Subordinate
276,Alaska,Reid Bay,9451148,+56.3883,-133.8830,Subordinate
276,Alaska,Sumner Island,9451163,+56.4100,-133.7930,Subordinate
276,Alaska,"BUSHY ISLAND, SNOW PASSAGE",9451074,+56.2767,-132.9850,Harmonic
276,Alaska,"REEF POINT, STIKINE STRAIT",9451124,+56.3533,-132.5530,Harmonic
276,Alaska,Greys Island,9451238,+56.5217,-132.5420,Subordinate
276,Alaska,POINT LOCKWOOD,9451263,+56.5583,-132.9630,Harmonic
276,Alaska,BEECHER PASS,9451287,+56.5950,-132.9870,Harmonic
276,Alaska,ANCHOR POINT,9451317,+56.6383,-132.9270,Harmonic
276,Alaska,PAPKE'S LANDING,9451346,+56.6767,-132.9330,Harmonic
276,Alaska,TURN POINT,9451434,+56.8000,-132.9800,Harmonic
276,Alaska,Petersburg,9451439,+56.8150,-132.9570,Subordinate
276,Alaska,MONTE CARLO ISLAND,9451247,+56.5350,-133.7670,Harmonic
276,Alaska,THE SUMMIT,9451349,+56.6824,-133.7369,Harmonic
276,Alaska,ENTRANCE ISLAND,9451438,+56.8117,-133.7870,Harmonic
276,Alaska,"KAKE HARBOR, KEKU STRAIT",9451528,+56.9483,-133.8947,Harmonic
276,Alaska,Dry Strait,9451301,+56.6150,-132.5750,Subordinate
276,Alaska,Cosmos Point,9451335,+56.6633,-132.6170,Subordinate
276,Alaska,"Ideal Cove, Mitkof Island",TWC1657,+56.6667,-132.6333,Subordinate
276,Alaska,LECONTE BAY,9451422,+56.7883,-132.5020,Harmonic
276,Alaska,Brown Cove,TWC1659,+56.8833,-132.8000,Subordinate
276,Alaska,Thomas Bay,9451561,+56.9967,-132.7850,Subordinate
276,Alaska,"Portage Bay, Kupreanof Island",TWC1663,+57.0000,-133.3167,Subordinate
276,Alaska,"Cleveland Passage, Whitney Island",9451718,+57.2183,-133.5120,Subordinate
276,Alaska,"Cannery Cove, Pybus Bay",9451781,+57.3067,-134.1330,Subordinate
276,Alaska,"Eliza Harbor, Liesnoi Island",TWC1669,+57.1667,-134.2833,Subordinate
276,Alaska,"Eliza Harbor, Admiralty Island",9451706,+57.1883,-134.2870,Subordinate
276,Alaska,Herring Bay,9451634,+57.1133,-134.3800,Subordinate
276,Alaska,"SAGINAW BAY, KUIU ISLAND",9451497,+56.9033,-134.3031,Harmonic
276,Alaska,THE BROTHERS,9451785,+57.2950,-133.7970,Harmonic
276,Alaska,"Port Houghton, Robert Islands",TWC1673,+57.3000,-133.4667,Subordinate
276,Alaska,Hobart Bay,9451851,+57.4067,-133.4200,Subordinate
276,Alaska,"Good Island, Gambier Bay",9451909,+57.4867,-133.8980,Subordinate
276,Alaska,Gambier Bay (cannery wharf),9451906,+57.4833,-133.9600,Subordinate
276,Alaska,North Shore Upper Endicott Arm,9452005,+57.5217,-133.0550,Subordinate
276,Alaska,Windham Bay,9451962,+57.5433,-133.4980,Subordinate
276,Alaska,"Rasp Ledge, Seymour Canal",9452128,+57.6783,-134.0380,Subordinate
276,Alaska,"Windfall Harbor, Seymour Canal",TWC1683,+57.8667,-134.2667,Subordinate
276,Alaska,"Holkham Bay, Wood Spit",9452064,+57.7183,-133.5780,Subordinate
276,Alaska,"Holkham Bay, Tracy Arm Entrance",9452067,+57.7600,-133.6030,Subordinate
276,Alaska,"Sawyer Island, Tracy Arm, Holkham Bay",9452022,+57.8783,-133.1900,Subordinate
276,Alaska,"Port Snettisham, Point Styleman",TWC1687,+57.9667,-133.8833,Subordinate
276,Alaska,"Port Snettisham, Crib Point",9452082,+58.0967,-133.7420,Subordinate
276,Alaska,Taku Harbor,9452123,+58.0683,-134.0120,Subordinate
276,Alaska,"Greely Point, Taku Inlet",9452133,+58.2233,-134.0600,Subordinate
276,Alaska,"Taku Point, Taku Inlet",9452124,+58.4000,-134.0150,Subordinate
276,Alaska,JUNEAU,9452210,+58.2983,-134.4120,Harmonic
276,Alaska,Young Bay,9452249,+58.1833,-134.5870,Subordinate
276,Alaska,"Fritz Cove, Douglas Island",TWC1697,+58.3167,-134.6000,Subordinate
276,Alaska,Auke Bay,9452263,+58.3817,-134.6450,Subordinate
276,Alaska,"Funter, Funter Bay",9452321,+58.2550,-134.8950,Subordinate
276,Alaska,Barlow Cove,9452318,+58.3217,-134.8780,Subordinate
276,Alaska,Lincoln Island,9452336,+58.4983,-134.9650,Subordinate
276,Alaska,William Henry Bay,9452391,+58.7133,-135.2320,Subordinate
276,Alaska,Cove Point,9452346,+58.7517,-135.0280,Subordinate
276,Alaska,CHILKAT INLET,9452421,+59.1700,-135.4000,Harmonic
276,Alaska,Haines Inlet,9452435,+59.2300,-135.4330,Subordinate
276,Alaska,"Taiyasanka Harbor, Taiya Inlet",9452434,+59.3017,-135.4280,Subordinate
276,Alaska,SKAGWAY,9452400,+59.4500,-135.3270,Harmonic
276,Alaska,PORT ALEXANDER,9451054,+56.2467,-134.6470,Harmonic
276,Alaska,"Port Walter, Baranof Island",9451151,+56.3917,-134.6600,Subordinate
276,Alaska,"Table Bay, Kuiu Island",9451001,+56.1667,-134.2450,Subordinate
276,Alaska,"Port Malmesbury, Kuiu Island",9451093,+56.3050,-134.2380,Subordinate
276,Alaska,"Tebenkof Bay, Kuiu Island",TWC1723,+56.4167,-134.1333,Subordinate
276,Alaska,"RED BLUFF BAY, BARANOF ISLAND",9451467,+56.8567,-134.7230,Harmonic
276,Alaska,"BARANOF,  WARM SPRING BAY",9451625,+57.0883,-134.8250,Harmonic
276,Alaska,"Whitewater Bay, Admiralty Island",TWC1731,+57.2333,-134.6000,Subordinate
276,Alaska,Kasnyku Bay,9451717,+57.2167,-134.8680,Subordinate
276,Alaska,Point Thatcher,TWC1735,+57.4167,-134.8500,Subordinate
276,Alaska,Killisnoo,9451895,+57.4700,-134.5650,Subordinate
276,Alaska,Favorite Bay,TWC1739,+57.4833,-134.5500,Subordinate
276,Alaska,Mitchell Bay,TWC1741,+57.5333,-134.4000,Subordinate
276,Alaska,"Tenakee Springs, Tenakee Inlet",9452386,+57.7800,-135.2120,Subordinate
276,Alaska,"Freshwater Bay, Chichagof Island",TWC1743,+57.8500,-135.0167,Subordinate
276,Alaska,HAWK INLET,9452294,+58.0850,-134.7770,Harmonic
276,Alaska,Dorothy Cove,9451376,+56.7217,-135.0750,Subordinate
276,Alaska,GOLF ISLAND,9451421,+56.7867,-135.3930,Harmonic
276,Alaska,"Symonds Bay, Biorka Island",9451468,+56.8567,-135.5200,Subordinate
276,Alaska,SITKA,9451600,+57.0517,-135.3420,Harmonic
276,Alaska,"Olga Point, Olga Strait",9451725,+57.2283,-135.5370,Subordinate
276,Alaska,Klokachef Island,9451858,+57.4167,-135.8900,Subordinate
276,Alaska,Scraggy Point,9451802,+57.3367,-135.7230,Subordinate
276,Alaska,SCRAGGY ISLAND,9451805,+57.3400,-135.7070,Harmonic
276,Alaska,"Haley Anchorage, Fish Bay",9451826,+57.3717,-135.6180,Subordinate
276,Alaska,SERGIUS NARROWS,9451853,+57.4100,-135.6270,Harmonic
276,Alaska,Bear Bay,9451859,+57.4183,-135.5830,Subordinate
276,Alaska,PROVOROTNI ISLAND,9451936,+57.5150,-135.5550,Harmonic
276,Alaska,Nismeni Cove,9451979,+57.5617,-135.4120,Subordinate
276,Alaska,Point Elizabeth,TWC1783,+57.5167,-135.2833,Subordinate
276,Alaska,Lindenburg Head,TWC1785,+57.4500,-135.0333,Subordinate
276,Alaska,Fairway Island,TWC1787,+57.4500,-134.8833,Subordinate
276,Alaska,"Falcon Arm, Slocum Arm",TWC1789,+57.5500,-135.9333,Subordinate
276,Alaska,"Elbow Passage, Klag Bay",9452579,+57.6133,-136.0870,Subordinate
276,Alaska,"Kimshan Cove, Ogden Passage",9452583,+57.6867,-136.1070,Subordinate
276,Alaska,"Canoe Cove, North Pass",9452649,+57.8467,-136.4220,Subordinate
276,Alaska,Miner Island,9452633,+58.0100,-136.3420,Subordinate
276,Alaska,"PELICAN HARBOR, LISIANSKI INLET, AK",9452611,+57.9578,-136.2268,Harmonic
276,Alaska,Takanis Bay,9452671,+57.9283,-136.5200,Subordinate
276,Alaska,Surge Bay,9452672,+58.0183,-136.5280,Subordinate
276,Alaska,ELFIN COVE,9452634,+58.1947,-136.3469,Harmonic
276,Alaska,"Inian Cove, North Inian Pass",9452629,+58.2633,-136.3250,Subordinate
276,Alaska,"Mud Bay, Goose Island",9452567,+58.2117,-136.0350,Subordinate
276,Alaska,Point Adolphus,9452516,+58.2867,-135.8030,Subordinate
276,Alaska,Excursion Inlet Entrance,9452437,+58.4167,-135.4470,Subordinate
276,Alaska,"Excursion Inlet, North End",9452447,+58.4967,-135.4880,Subordinate
276,Alaska,"HOONAH, PORT FREDRICK",9452438,+58.1076,-135.4442,Harmonic
276,Alaska,Swanson Harbor,9452368,+58.2150,-135.1270,Subordinate
276,Alaska,Bartlett Cove,9452534,+58.4567,-135.8830,Subordinate
276,Alaska,Willoughby Island,9452586,+58.6083,-136.1170,Subordinate
276,Alaska,"MUIR INLET, GLACIER BAY",9452584,+58.9133,-136.1080,Harmonic
276,Alaska,"Wachusett Inlet, Glacier Bay",9452632,+58.9467,-136.3330,Subordinate
276,Alaska,"Composite Island, Glacier Bay",9452682,+58.8883,-136.5730,Subordinate
276,Alaska,"TARR INLET, GLACIER BAY",9452749,+58.9648,-136.8776,Harmonic
276,Alaska,Graves Harbor,9452704,+58.2767,-136.6780,Subordinate
276,Alaska,Dixon Harbor,9452747,+58.3833,-136.8670,Subordinate
276,Alaska,"Lituya Bay, 2 miles inside entrance",9452928,+58.6167,-137.6500,Subordinate
276,Alaska,"YAKUTAT, YAKUTAT BAY",9453220,+59.5485,-139.7334,Harmonic
276,Alaska,"Johnstone Passage, Yakutat Bay",9453215,+59.5817,-139.7020,Subordinate
276,Alaska,"Redfield Cove, Yakutat Bay",9453208,+59.6117,-139.5800,Subordinate
276,Alaska,"Point Latouche, Yakutat Bay",9453210,+59.9033,-139.6270,Subordinate
276,Alaska,Riou Bay,9453456,+59.8850,-141.4570,Subordinate
276,Alaska,Pete Dahl Slough,TWC1867,+60.3833,-145.4000,Subordinate
276,Alaska,"Tyndall Glacier, Icy Bay",9453431,+60.0783,-141.2750,Subordinate
276,Alaska,"Wingham Island, Controller Bay",TWC1863,+60.0500,-144.4000,Subordinate
276,Alaska,Eyak River entrance,TWC1869,+60.4667,-145.6667,Subordinate
276,Alaska,Middleton Island (north end),9454224,+59.4617,-146.3100,Subordinate
276,Alaska,Shag Rock,9454125,+60.4650,-145.9880,Subordinate
276,Alaska,Gravel Point,TWC1875,+60.4667,-145.9667,Subordinate
276,Alaska,CORDOVA,9454050,+60.5583,-145.7530,Harmonic
276,Alaska,Orca,TWC1879,+60.5833,-145.7167,Subordinate
276,Alaska,"Windy Bay, Hawkins Island",TWC1881,+60.5667,-145.9667,Subordinate
276,Alaska,"Comfort Cove, Port Gravina",9454157,+60.7100,-146.0850,Subordinate
276,Alaska,Johnstone Point,9454319,+60.4817,-146.6100,Subordinate
276,Alaska,Port Etches,TWC1887,+60.3333,-146.5500,Subordinate
276,Alaska,Cape Hichinbrook,9454329,+60.2383,-146.6480,Subordinate
276,Alaska,WOODED ISLAND,9454562,+59.8750,-147.4030,Harmonic
276,Alaska,Patton Bay,9454574,+59.9067,-147.4500,Subordinate
276,Alaska,Macleod Harbor,9454674,+59.8900,-147.7950,Subordinate
276,Alaska,Hanning Bay,TWC1893,+59.9500,-147.6833,Subordinate
276,Alaska,MONTAGUE ISLAND,9454616,+60.0250,-147.5920,Harmonic
276,Alaska,PERCH POINT,9454561,+60.1267,-147.3950,Harmonic
276,Alaska,Port Chalmers,9454511,+60.2418,-147.2490,Subordinate
276,Alaska,"Gibbon Anchorage, Green Island",9454573,+60.2700,-147.4380,Subordinate
276,Alaska,SEAL ISLAND,9454564,+60.4250,-147.4100,Harmonic
276,Alaska,Latouche,9454713,+60.0533,-147.9070,Subordinate
276,Alaska,GUGUAK,9454751,+60.1000,-148.0380,Harmonic
276,Alaska,"Sawmill Bay, Evans Island",9454764,+60.0517,-148.0650,Subordinate
276,Alaska,"POINT ERLINGTON, ERLINGTON ISLAND",9454814,+59.9383,-148.2270,Harmonic
276,Alaska,Point Helen,9454671,+60.1533,-147.7670,Subordinate
276,Alaska,SNUG HARBOR,9454662,+60.2500,-147.7170,Harmonic
276,Alaska,"BAY OF ISLES, SOUTH ARM",9454652,+60.3667,-147.7000,Harmonic
276,Alaska,Port Audrey,9454673,+60.3433,-147.7680,Subordinate
276,Alaska,Louis Bay,9454642,+60.4617,-147.6720,Subordinate
276,Alaska,HERRING POINT,9454691,+60.4750,-147.7920,Harmonic
276,Alaska,Smith Island,TWC1907,+60.5333,-147.3167,Subordinate
276,Alaska,"Landlocked Bay, Port Fidalgo",9454296,+60.8533,-146.5350,Subordinate
276,Alaska,"Snug Corner Cove, Port Fidalgo",TWC1909,+60.7333,-146.6500,Subordinate
276,Alaska,Busby Island,9454374,+60.8983,-146.7820,Subordinate
276,Alaska,Rocky Point,9454363,+60.9467,-146.7550,Subordinate
276,Alaska,Jack Bay,9454309,+61.0400,-146.6150,Subordinate
276,Alaska,VALDEZ,9454240,+61.1250,-146.3620,Harmonic
276,Alaska,"Jackson Cove, Glacier Island",9454507,+60.8800,-147.2230,Subordinate
276,Alaska,"Naked Island, McPherson Passage",9454563,+60.6833,-147.3880,Subordinate
276,Alaska,"Kings Bay, Port Nellie Juan",9454887,+60.5417,-148.4600,Subordinate
276,Alaska,"Culross Bay, Wells Passage",9454798,+60.7417,-148.1720,Subordinate
276,Alaska,"Long Bay Entrance, Culross Passage",9454825,+60.6917,-148.2630,Subordinate
276,Alaska,WHITTIER,9454949,+60.7783,-148.6650,Harmonic
276,Alaska,Applegate Island,9454794,+60.6233,-148.1650,Subordinate
276,Alaska,PERRY ISLAND (SOUTH BAY),9454721,+60.6717,-147.9320,Harmonic
276,Alaska,"Eshamy Bay, Knight Island Passage",9454735,+60.4483,-147.9780,Subordinate
276,Alaska,Eshamy Lagoon,9454757,+60.4617,-148.0450,Subordinate
276,Alaska,"Chenega Island, Dangerous Passage",9454787,+60.3300,-148.1430,Subordinate
276,Alaska,"Chenega Island, southwest end",9454777,+60.2833,-148.1130,Subordinate
276,Alaska,Bainbridge Point,9454755,+60.1967,-148.0420,Subordinate
276,Alaska,"Hogg Bay, Port Bainbridge",9454805,+60.0767,-148.1950,Subordinate
276,Alaska,Day Harbor,9455036,+60.0100,-149.0620,Subordinate
276,Alaska,SEWARD,9455090,+60.1200,-149.4267,Harmonic
276,Alaska,"AIALIK BAY, NORTH END",9455145,+59.9533,-149.7150,Harmonic
276,Alaska,"AIALIK SILL, AIALIK BAY",9455146,+59.8850,-149.7180,Harmonic
276,Alaska,"Bear Cove, Aialik Peninsula",9455128,+59.8017,-149.6150,Subordinate
276,Alaska,"AGNES COVE, AIALIK PENINSULA",9455120,+59.7733,-149.5880,Harmonic
276,Alaska,"CAMP COVE, AIALIK BAY",9455151,+59.6933,-149.7480,Harmonic
276,Alaska,"CRATER BAY, HARRIS BAY",9455159,+59.7133,-149.7870,Harmonic
276,Alaska,"UPPER NORTHWESTERN FIORD, HARRIS BAY",9455204,+59.7900,-150.0320,Harmonic
276,Alaska,"Two Arm Bay, Harris Bay",9455217,+59.6617,-150.1080,Subordinate
276,Alaska,Chance Cove (Lagoon),9455249,+59.4883,-150.3120,Subordinate
276,Alaska,"Beauty Bay, Nuka Bay",9455304,+59.5267,-150.6280,Subordinate
276,Alaska,Nuka Passage,9455308,+59.4083,-150.6670,Subordinate
276,Alaska,"Takoma Cove, Port Dick",9455347,+59.2617,-150.9820,Subordinate
276,Alaska,"Picnic Harbor, Rocky Bay",9455399,+59.2550,-151.4200,Subordinate
276,Alaska,"Ushagat Island, Barren Islands",9455478,+58.9467,-152.2680,Subordinate
276,Alaska,Port Chatham,9455428,+59.2133,-151.7280,Subordinate
276,Alaska,Port Graham,9455437,+59.3500,-151.8267,Subordinate
276,Alaska,SELDOVIA,9455500,+59.4405,-151.7199,Harmonic
276,Alaska,"KASITSNA BAY, KACHEMAK BAY",9455517,+59.4683,-151.5650,Harmonic
276,Alaska,"Tutka Bay,Kachemak Bay",9455506,+59.4317,-151.3570,Subordinate
276,Alaska,"Sadie Cove, Kachemak Bay",9455514,+59.4900,-151.3650,Subordinate
276,Alaska,"Halibut Cove, Kachemak Bay",9455556,+59.5967,-151.2200,Subordinate
276,Alaska,"Homer, Kachemak Bay",9455557,+59.6033,-151.4200,Subordinate
276,Alaska,"BEAR COVE, KACHEMAK BAY",9455595,+59.7250,-151.0230,Harmonic
276,Alaska,"ANCHOR POINT, COOK INLET",9455606,+59.7720,-151.8670,Harmonic
276,Alaska,Cape Ninilchik,TWC1979,+60.0167,-151.7167,Subordinate
276,Alaska,Ninilchik,9455653,+60.0550,-151.6820,Subordinate
276,Alaska,CAPE KASILOF,9455711,+60.3367,-151.3800,Harmonic
276,Alaska,"CHINULNA POINT, COOK INLET",9455735,+60.5033,-151.2830,Harmonic
276,Alaska,Kenai River entrance,TWC1983,+60.5500,-151.2833,Subordinate
276,Alaska,Kenai City Pier,9455742,+60.5450,-151.2180,Subordinate
276,Alaska,NIKISKI,9455760,+60.6833,-151.3980,Harmonic
276,Alaska,East Foreland,TWC1989,+60.7167,-151.4167,Subordinate
276,Alaska,NORTH FORELAND,9455869,+61.0433,-151.1630,Harmonic
276,Alaska,POINT POSSESSION,9455866,+61.0367,-150.4130,Harmonic
276,Alaska,"FIRE ISLAND, COOK INLET",9455912,+61.1733,-150.2130,Harmonic
276,Alaska,ANCHORAGE,9455920,+61.2383,-149.8900,Harmonic
276,Alaska,Port Mackenzie,9455934,+61.2683,-149.9170,Subordinate
276,Alaska,"GOOSE CREEK, COOK INLET",9455963,+61.3933,-149.8470,Harmonic
276,Alaska,"KALIGAN ISLAND (NORTH END),  COOK INLET",9455732,+60.5117,-151.9520,Harmonic
276,Alaska,Drift River Terminal,9455741,+60.5550,-152.1330,Subordinate
276,Alaska,Tuxedni Channel,9456204,+60.1533,-152.6350,Subordinate
276,Alaska,"Snug Harbor, Cook Inlet",9456173,+60.1083,-152.5780,Subordinate
276,Alaska,"Oil Bay, Kamishak Bay",9456463,+59.6400,-153.2620,Subordinate
276,Alaska,Iliamna Bay,TWC2009,+59.6167,-153.5833,Subordinate
276,Alaska,"Nordyke Island, Kamishak Bay",9456822,+59.1783,-154.0870,Subordinate
276,Alaska,"Andreon Bay, Shuyak Island",9457259,+58.5183,-152.4150,Subordinate
276,Alaska,Perenosa Bay,9457271,+58.3567,-152.4480,Subordinate
276,Alaska,Seal Bay,9457201,+58.3717,-152.2380,Subordinate
276,Alaska,Tonki Bay,9457152,+58.3167,-152.0670,Subordinate
276,Alaska,"Marmot Island, Marmot Strait",TWC2021,+58.2333,-151.8667,Subordinate
276,Alaska,Izhut Bay,TWC2023,+58.2167,-152.3167,Subordinate
276,Alaska,"Kazakof Bay, Marmot Bay",TWC2025,+58.1333,-152.5667,Subordinate
276,Alaska,"Fox Bay, Whale Island",9457361,+57.9783,-152.7550,Subordinate
276,Alaska,Kizhuyak Bay,9457401,+57.8200,-152.9000,Subordinate
276,Alaska,Kizhuyak Point,TWC2031,+57.9000,-152.6500,Subordinate
276,Alaska,"PORT LIONS, AK",9457391,+57.8735,-152.8671,Harmonic
276,Alaska,"OUZINKIE, SPRUCE ISLAND",9457287,+57.9217,-152.4980,Harmonic
276,Alaska,Spruce Island (north side),9457262,+57.9383,-152.4170,Subordinate
276,Alaska,"Kodiak, Port of Kodiak",9457261,+57.7833,-152.4280,Subordinate
276,Alaska,"Kodiak, St. Paul Harbor",9457283,+57.7450,-152.4830,Subordinate
276,Alaska,KODIAK ISLAND,9457292,+57.7317,-152.5120,Harmonic
276,Alaska,Ugak Bay (Saltery Cove),9457351,+57.4817,-152.7180,Subordinate
276,Alaska,"Port Hobron, Sitkalidak Island",9457479,+57.1633,-153.1520,Subordinate
276,Alaska,"OLD HARBOR, KODIAK ISLAND",9457527,+57.2028,-153.3039,Harmonic
